arch,symbol,dll,export,lib
x64,ZwDeletePrivateNamespace,ntdll.dll,ZwDeletePrivateNamespace,ntdll.lib
x64,ZwDeleteValueKey,ntdll.dll,ZwDeleteValueKey,ntdll.lib
x64,ZwDeleteWnfStateData,ntdll.dll,ZwDeleteWnfStateData,ntdll.lib
x64,ZwDeleteWnfStateName,ntdll.dll,ZwDeleteWnfStateName,ntdll.lib
x64,ZwDeviceIoControlFile,ntdll.dll,ZwDeviceIoControlFile,ntdll.lib
x64,ZwDisableLastKnownGood,ntdll.dll,ZwDisableLastKnownGood,ntdll.lib
x64,ZwDisplayString,ntdll.dll,ZwDisplayString,ntdll.lib
x64,ZwDrawText,ntdll.dll,ZwDrawText,ntdll.lib
x64,ZwDuplicateObject,ntdll.dll,ZwDuplicateObject,ntdll.lib
x64,ZwDuplicateToken,ntdll.dll,ZwDuplicateToken,ntdll.lib
x64,ZwEnableLastKnownGood,ntdll.dll,ZwEnableLastKnownGood,ntdll.lib
x64,ZwEnumerateBootEntries,ntdll.dll,ZwEnumerateBootEntries,ntdll.lib
x64,ZwEnumerateDriverEntries,ntdll.dll,ZwEnumerateDriverEntries,ntdll.lib
x64,ZwEnumerateKey,ntdll.dll,ZwEnumerateKey,ntdll.lib
x64,ZwEnumerateSystemEnvironmentValuesEx,ntdll.dll,ZwEnumerateSystemEnvironmentValuesEx,ntdll.lib
x64,ZwEnumerateTransactionObject,ntdll.dll,ZwEnumerateTransactionObject,ntdll.lib
x64,ZwEnumerateValueKey,ntdll.dll,ZwEnumerateValueKey,ntdll.lib
x64,ZwExtendSection,ntdll.dll,ZwExtendSection,ntdll.lib
x64,ZwFilterBootOption,ntdll.dll,ZwFilterBootOption,ntdll.lib
x64,ZwFilterToken,ntdll.dll,ZwFilterToken,ntdll.lib
x64,ZwFilterTokenEx,ntdll.dll,ZwFilterTokenEx,ntdll.lib
x64,ZwFindAtom,ntdll.dll,ZwFindAtom,ntdll.lib
x64,ZwFlushBuffersFile,ntdll.dll,ZwFlushBuffersFile,ntdll.lib
x64,ZwFlushBuffersFileEx,ntdll.dll,ZwFlushBuffersFileEx,ntdll.lib
x64,ZwFlushInstallUILanguage,ntdll.dll,ZwFlushInstallUILanguage,ntdll.lib
x64,ZwFlushInstructionCache,ntdll.dll,ZwFlushInstructionCache,ntdll.lib
x64,ZwFlushKey,ntdll.dll,ZwFlushKey,ntdll.lib
x64,ZwFlushProcessWriteBuffers,ntdll.dll,ZwFlushProcessWriteBuffers,ntdll.lib
x64,ZwFlushVirtualMemory,ntdll.dll,ZwFlushVirtualMemory,ntdll.lib
x64,ZwFlushWriteBuffer,ntdll.dll,ZwFlushWriteBuffer,ntdll.lib
x64,ZwFreeUserPhysicalPages,ntdll.dll,ZwFreeUserPhysicalPages,ntdll.lib
x64,ZwFreeVirtualMemory,ntdll.dll,ZwFreeVirtualMemory,ntdll.lib
x64,ZwFreezeRegistry,ntdll.dll,ZwFreezeRegistry,ntdll.lib
x64,ZwFreezeTransactions,ntdll.dll,ZwFreezeTransactions,ntdll.lib
x64,ZwFsControlFile,ntdll.dll,ZwFsControlFile,ntdll.lib
x64,ZwGetCachedSigningLevel,ntdll.dll,ZwGetCachedSigningLevel,ntdll.lib
x64,ZwGetContextThread,ntdll.dll,ZwGetContextThread,ntdll.lib
x64,ZwGetCurrentProcessorNumber,ntdll.dll,ZwGetCurrentProcessorNumber,ntdll.lib
x64,ZwGetDevicePowerState,ntdll.dll,ZwGetDevicePowerState,ntdll.lib
x64,ZwGetMUIRegistryInfo,ntdll.dll,ZwGetMUIRegistryInfo,ntdll.lib
x64,ZwGetNextProcess,ntdll.dll,ZwGetNextProcess,ntdll.lib
x64,ZwGetNextThread,ntdll.dll,ZwGetNextThread,ntdll.lib
x64,ZwGetNlsSectionPtr,ntdll.dll,ZwGetNlsSectionPtr,ntdll.lib
x64,ZwGetNotificationResourceManager,ntdll.dll,ZwGetNotificationResourceManager,ntdll.lib
x64,ZwGetWriteWatch,ntdll.dll,ZwGetWriteWatch,ntdll.lib
x64,ZwImpersonateAnonymousToken,ntdll.dll,ZwImpersonateAnonymousToken,ntdll.lib
x64,ZwImpersonateClientOfPort,ntdll.dll,ZwImpersonateClientOfPort,ntdll.lib
x64,ZwImpersonateThread,ntdll.dll,ZwImpersonateThread,ntdll.lib
x64,ZwInitializeNlsFiles,ntdll.dll,ZwInitializeNlsFiles,ntdll.lib
x64,ZwInitializeRegistry,ntdll.dll,ZwInitializeRegistry,ntdll.lib
x64,ZwInitiatePowerAction,ntdll.dll,ZwInitiatePowerAction,ntdll.lib
x64,ZwIsProcessInJob,ntdll.dll,ZwIsProcessInJob,ntdll.lib
x64,ZwIsSystemResumeAutomatic,ntdll.dll,ZwIsSystemResumeAutomatic,ntdll.lib
x64,ZwIsUILanguageComitted,ntdll.dll,ZwIsUILanguageComitted,ntdll.lib
x64,ZwListenPort,ntdll.dll,ZwListenPort,ntdll.lib
x64,ZwLoadDriver,ntdll.dll,ZwLoadDriver,ntdll.lib
x64,ZwLoadKey,ntdll.dll,ZwLoadKey,ntdll.lib
x64,ZwLoadKey2,ntdll.dll,ZwLoadKey2,ntdll.lib
x64,ZwLoadKeyEx,ntdll.dll,ZwLoadKeyEx,ntdll.lib
x64,ZwLockFile,ntdll.dll,ZwLockFile,ntdll.lib
x64,ZwLockProductActivationKeys,ntdll.dll,ZwLockProductActivationKeys,ntdll.lib
x64,ZwLockRegistryKey,ntdll.dll,ZwLockRegistryKey,ntdll.lib
x64,ZwLockVirtualMemory,ntdll.dll,ZwLockVirtualMemory,ntdll.lib
x64,ZwMakePermanentObject,ntdll.dll,ZwMakePermanentObject,ntdll.lib
x64,ZwMakeTemporaryObject,ntdll.dll,ZwMakeTemporaryObject,ntdll.lib
x64,ZwMapCMFModule,ntdll.dll,ZwMapCMFModule,ntdll.lib
x64,ZwMapUserPhysicalPages,ntdll.dll,ZwMapUserPhysicalPages,ntdll.lib
x64,ZwMapUserPhysicalPagesScatter,ntdll.dll,ZwMapUserPhysicalPagesScatter,ntdll.lib
x64,ZwMapViewOfSection,ntdll.dll,ZwMapViewOfSection,ntdll.lib
x64,ZwModifyBootEntry,ntdll.dll,ZwModifyBootEntry,ntdll.lib
x64,ZwModifyDriverEntry,ntdll.dll,ZwModifyDriverEntry,ntdll.lib
x64,ZwNotifyChangeDirectoryFile,ntdll.dll,ZwNotifyChangeDirectoryFile,ntdll.lib
x64,ZwNotifyChangeKey,ntdll.dll,ZwNotifyChangeKey,ntdll.lib
x64,ZwNotifyChangeMultipleKeys,ntdll.dll,ZwNotifyChangeMultipleKeys,ntdll.lib
x64,ZwNotifyChangeSession,ntdll.dll,ZwNotifyChangeSession,ntdll.lib
x64,ZwOpenDirectoryObject,ntdll.dll,ZwOpenDirectoryObject,ntdll.lib
x64,ZwOpenEnlistment,ntdll.dll,ZwOpenEnlistment,ntdll.lib
x64,ZwOpenEvent,ntdll.dll,ZwOpenEvent,ntdll.lib
x64,ZwOpenEventPair,ntdll.dll,ZwOpenEventPair,ntdll.lib
x64,ZwOpenFile,ntdll.dll,ZwOpenFile,ntdll.lib
x64,ZwOpenIoCompletion,ntdll.dll,ZwOpenIoCompletion,ntdll.lib
x64,ZwOpenJobObject,ntdll.dll,ZwOpenJobObject,ntdll.lib
x64,ZwOpenKey,ntdll.dll,ZwOpenKey,ntdll.lib
x64,ZwOpenKeyEx,ntdll.dll,ZwOpenKeyEx,ntdll.lib
x64,ZwOpenKeyTransacted,ntdll.dll,ZwOpenKeyTransacted,ntdll.lib
x64,ZwOpenKeyTransactedEx,ntdll.dll,ZwOpenKeyTransactedEx,ntdll.lib
x64,ZwOpenKeyedEvent,ntdll.dll,ZwOpenKeyedEvent,ntdll.lib
x64,ZwOpenMutant,ntdll.dll,ZwOpenMutant,ntdll.lib
x64,ZwOpenObjectAuditAlarm,ntdll.dll,ZwOpenObjectAuditAlarm,ntdll.lib
x64,ZwOpenPrivateNamespace,ntdll.dll,ZwOpenPrivateNamespace,ntdll.lib
x64,ZwOpenProcess,ntdll.dll,ZwOpenProcess,ntdll.lib
x64,ZwOpenProcessToken,ntdll.dll,ZwOpenProcessToken,ntdll.lib
x64,ZwOpenProcessTokenEx,ntdll.dll,ZwOpenProcessTokenEx,ntdll.lib
x64,ZwOpenResourceManager,ntdll.dll,ZwOpenResourceManager,ntdll.lib
x64,ZwOpenSection,ntdll.dll,ZwOpenSection,ntdll.lib
x64,ZwOpenSemaphore,ntdll.dll,ZwOpenSemaphore,ntdll.lib
x64,ZwOpenSession,ntdll.dll,ZwOpenSession,ntdll.lib
x64,ZwOpenSymbolicLinkObject,ntdll.dll,ZwOpenSymbolicLinkObject,ntdll.lib
x64,ZwOpenThread,ntdll.dll,ZwOpenThread,ntdll.lib
x64,ZwOpenThreadToken,ntdll.dll,ZwOpenThreadToken,ntdll.lib
x64,ZwOpenThreadTokenEx,ntdll.dll,ZwOpenThreadTokenEx,ntdll.lib
x64,ZwOpenTimer,ntdll.dll,ZwOpenTimer,ntdll.lib
x64,ZwOpenTransaction,ntdll.dll,ZwOpenTransaction,ntdll.lib
x64,ZwOpenTransactionManager,ntdll.dll,ZwOpenTransactionManager,ntdll.lib
x64,ZwPlugPlayControl,ntdll.dll,ZwPlugPlayControl,ntdll.lib
x64,ZwPowerInformation,ntdll.dll,ZwPowerInformation,ntdll.lib
x64,ZwPrePrepareComplete,ntdll.dll,ZwPrePrepareComplete,ntdll.lib
x64,ZwPrePrepareEnlistment,ntdll.dll,ZwPrePrepareEnlistment,ntdll.lib
x64,ZwPrepareComplete,ntdll.dll,ZwPrepareComplete,ntdll.lib
x64,ZwPrepareEnlistment,ntdll.dll,ZwPrepareEnlistment,ntdll.lib
x64,ZwPrivilegeCheck,ntdll.dll,ZwPrivilegeCheck,ntdll.lib
x64,ZwPrivilegeObjectAuditAlarm,ntdll.dll,ZwPrivilegeObjectAuditAlarm,ntdll.lib
x64,ZwPrivilegedServiceAuditAlarm,ntdll.dll,ZwPrivilegedServiceAuditAlarm,ntdll.lib
x64,ZwPropagationComplete,ntdll.dll,ZwPropagationComplete,ntdll.lib
x64,ZwPropagationFailed,ntdll.dll,ZwPropagationFailed,ntdll.lib
x64,ZwProtectVirtualMemory,ntdll.dll,ZwProtectVirtualMemory,ntdll.lib
x64,ZwPulseEvent,ntdll.dll,ZwPulseEvent,ntdll.lib
x64,ZwQueryAttributesFile,ntdll.dll,ZwQueryAttributesFile,ntdll.lib
x64,ZwQueryBootEntryOrder,ntdll.dll,ZwQueryBootEntryOrder,ntdll.lib
x64,ZwQueryBootOptions,ntdll.dll,ZwQueryBootOptions,ntdll.lib
x64,ZwQueryDebugFilterState,ntdll.dll,ZwQueryDebugFilterState,ntdll.lib
x64,ZwQueryDefaultLocale,ntdll.dll,ZwQueryDefaultLocale,ntdll.lib
x64,ZwQueryDefaultUILanguage,ntdll.dll,ZwQueryDefaultUILanguage,ntdll.lib
x64,ZwQueryDirectoryFile,ntdll.dll,ZwQueryDirectoryFile,ntdll.lib
x64,ZwQueryDirectoryObject,ntdll.dll,ZwQueryDirectoryObject,ntdll.lib
x64,ZwQueryDriverEntryOrder,ntdll.dll,ZwQueryDriverEntryOrder,ntdll.lib
x64,ZwQueryEaFile,ntdll.dll,ZwQueryEaFile,ntdll.lib
x64,ZwQueryEvent,ntdll.dll,ZwQueryEvent,ntdll.lib
x64,ZwQueryFullAttributesFile,ntdll.dll,ZwQueryFullAttributesFile,ntdll.lib
x64,ZwQueryInformationAtom,ntdll.dll,ZwQueryInformationAtom,ntdll.lib
x64,ZwQueryInformationEnlistment,ntdll.dll,ZwQueryInformationEnlistment,ntdll.lib
x64,ZwQueryInformationFile,ntdll.dll,ZwQueryInformationFile,ntdll.lib
x64,ZwQueryInformationJobObject,ntdll.dll,ZwQueryInformationJobObject,ntdll.lib
x64,ZwQueryInformationPort,ntdll.dll,ZwQueryInformationPort,ntdll.lib
x64,ZwQueryInformationProcess,ntdll.dll,ZwQueryInformationProcess,ntdll.lib
x64,ZwQueryInformationResourceManager,ntdll.dll,ZwQueryInformationResourceManager,ntdll.lib
x64,ZwQueryInformationThread,ntdll.dll,ZwQueryInformationThread,ntdll.lib
x64,ZwQueryInformationToken,ntdll.dll,ZwQueryInformationToken,ntdll.lib
x64,ZwQueryInformationTransaction,ntdll.dll,ZwQueryInformationTransaction,ntdll.lib
x64,ZwQueryInformationTransactionManager,ntdll.dll,ZwQueryInformationTransactionManager,ntdll.lib
x64,ZwQueryInformationWorkerFactory,ntdll.dll,ZwQueryInformationWorkerFactory,ntdll.lib
x64,ZwQueryInstallUILanguage,ntdll.dll,ZwQueryInstallUILanguage,ntdll.lib
x64,ZwQueryIntervalProfile,ntdll.dll,ZwQueryIntervalProfile,ntdll.lib
x64,ZwQueryIoCompletion,ntdll.dll,ZwQueryIoCompletion,ntdll.lib
x64,ZwQueryKey,ntdll.dll,ZwQueryKey,ntdll.lib
x64,ZwQueryLicenseValue,ntdll.dll,ZwQueryLicenseValue,ntdll.lib
x64,ZwQueryMultipleValueKey,ntdll.dll,ZwQueryMultipleValueKey,ntdll.lib
x64,ZwQueryMutant,ntdll.dll,ZwQueryMutant,ntdll.lib
x64,ZwQueryObject,ntdll.dll,ZwQueryObject,ntdll.lib
x64,ZwQueryOpenSubKeys,ntdll.dll,ZwQueryOpenSubKeys,ntdll.lib
x64,ZwQueryOpenSubKeysEx,ntdll.dll,ZwQueryOpenSubKeysEx,ntdll.lib
x64,ZwQueryPerformanceCounter,ntdll.dll,ZwQueryPerformanceCounter,ntdll.lib
x64,ZwQueryPortInformationProcess,ntdll.dll,ZwQueryPortInformationProcess,ntdll.lib
x64,ZwQueryQuotaInformationFile,ntdll.dll,ZwQueryQuotaInformationFile,ntdll.lib
x64,ZwQuerySection,ntdll.dll,ZwQuerySection,ntdll.lib
x64,ZwQuerySecurityAttributesToken,ntdll.dll,ZwQuerySecurityAttributesToken,ntdll.lib
x64,ZwQuerySecurityObject,ntdll.dll,ZwQuerySecurityObject,ntdll.lib
x64,ZwQuerySemaphore,ntdll.dll,ZwQuerySemaphore,ntdll.lib
x64,ZwQuerySymbolicLinkObject,ntdll.dll,ZwQuerySymbolicLinkObject,ntdll.lib
x64,ZwQuerySystemEnvironmentValue,ntdll.dll,ZwQuerySystemEnvironmentValue,ntdll.lib
x64,ZwQuerySystemEnvironmentValueEx,ntdll.dll,ZwQuerySystemEnvironmentValueEx,ntdll.lib
x64,ZwQuerySystemInformation,ntdll.dll,ZwQuerySystemInformation,ntdll.lib
x64,ZwQuerySystemInformationEx,ntdll.dll,ZwQuerySystemInformationEx,ntdll.lib
x64,ZwQuerySystemTime,ntdll.dll,ZwQuerySystemTime,ntdll.lib
x64,ZwQueryTimer,ntdll.dll,ZwQueryTimer,ntdll.lib
x64,ZwQueryTimerResolution,ntdll.dll,ZwQueryTimerResolution,ntdll.lib
x64,ZwQueryValueKey,ntdll.dll,ZwQueryValueKey,ntdll.lib
x64,ZwQueryVirtualMemory,ntdll.dll,ZwQueryVirtualMemory,ntdll.lib
x64,ZwQueryVolumeInformationFile,ntdll.dll,ZwQueryVolumeInformationFile,ntdll.lib
x64,ZwQueryWnfStateData,ntdll.dll,ZwQueryWnfStateData,ntdll.lib
x64,ZwQueryWnfStateNameInformation,ntdll.dll,ZwQueryWnfStateNameInformation,ntdll.lib
x64,ZwQueueApcThread,ntdll.dll,ZwQueueApcThread,ntdll.lib
x64,ZwQueueApcThreadEx,ntdll.dll,ZwQueueApcThreadEx,ntdll.lib
x64,ZwRaiseException,ntdll.dll,ZwRaiseException,ntdll.lib
x64,ZwRaiseHardError,ntdll.dll,ZwRaiseHardError,ntdll.lib
x64,ZwReadFile,ntdll.dll,ZwReadFile,ntdll.lib
x64,ZwReadFileScatter,ntdll.dll,ZwReadFileScatter,ntdll.lib
x64,ZwReadOnlyEnlistment,ntdll.dll,ZwReadOnlyEnlistment,ntdll.lib
x64,ZwReadRequestData,ntdll.dll,ZwReadRequestData,ntdll.lib
x64,ZwReadVirtualMemory,ntdll.dll,ZwReadVirtualMemory,ntdll.lib
x64,ZwRecoverEnlistment,ntdll.dll,ZwRecoverEnlistment,ntdll.lib
x64,ZwRecoverResourceManager,ntdll.dll,ZwRecoverResourceManager,ntdll.lib
x64,ZwRecoverTransactionManager,ntdll.dll,ZwRecoverTransactionManager,ntdll.lib
x64,ZwRegisterProtocolAddressInformation,ntdll.dll,ZwRegisterProtocolAddressInformation,ntdll.lib
x64,ZwRegisterThreadTerminatePort,ntdll.dll,ZwRegisterThreadTerminatePort,ntdll.lib
x64,ZwReleaseKeyedEvent,ntdll.dll,ZwReleaseKeyedEvent,ntdll.lib
x64,ZwReleaseMutant,ntdll.dll,ZwReleaseMutant,ntdll.lib
x64,ZwReleaseSemaphore,ntdll.dll,ZwReleaseSemaphore,ntdll.lib
x64,ZwReleaseWorkerFactoryWorker,ntdll.dll,ZwReleaseWorkerFactoryWorker,ntdll.lib
x64,ZwRemoveIoCompletion,ntdll.dll,ZwRemoveIoCompletion,ntdll.lib
x64,ZwRemoveIoCompletionEx,ntdll.dll,ZwRemoveIoCompletionEx,ntdll.lib
x64,ZwRemoveProcessDebug,ntdll.dll,ZwRemoveProcessDebug,ntdll.lib
x64,ZwRenameKey,ntdll.dll,ZwRenameKey,ntdll.lib
x64,ZwRenameTransactionManager,ntdll.dll,ZwRenameTransactionManager,ntdll.lib
x64,ZwReplaceKey,ntdll.dll,ZwReplaceKey,ntdll.lib
x64,ZwReplacePartitionUnit,ntdll.dll,ZwReplacePartitionUnit,ntdll.lib
x64,ZwReplyPort,ntdll.dll,ZwReplyPort,ntdll.lib
x64,ZwReplyWaitReceivePort,ntdll.dll,ZwReplyWaitReceivePort,ntdll.lib
x64,ZwReplyWaitReceivePortEx,ntdll.dll,ZwReplyWaitReceivePortEx,ntdll.lib
x64,ZwReplyWaitReplyPort,ntdll.dll,ZwReplyWaitReplyPort,ntdll.lib
x64,ZwRequestPort,ntdll.dll,ZwRequestPort,ntdll.lib
x64,ZwRequestWaitReplyPort,ntdll.dll,ZwRequestWaitReplyPort,ntdll.lib
x64,ZwResetEvent,ntdll.dll,ZwResetEvent,ntdll.lib
x64,ZwResetWriteWatch,ntdll.dll,ZwResetWriteWatch,ntdll.lib
x64,ZwRestoreKey,ntdll.dll,ZwRestoreKey,ntdll.lib
x64,ZwResumeProcess,ntdll.dll,ZwResumeProcess,ntdll.lib
x64,ZwResumeThread,ntdll.dll,ZwResumeThread,ntdll.lib
x64,ZwRollbackComplete,ntdll.dll,ZwRollbackComplete,ntdll.lib
x64,ZwRollbackEnlistment,ntdll.dll,ZwRollbackEnlistment,ntdll.lib
x64,ZwRollbackTransaction,ntdll.dll,ZwRollbackTransaction,ntdll.lib
x64,ZwRollforwardTransactionManager,ntdll.dll,ZwRollforwardTransactionManager,ntdll.lib
x64,ZwSaveKey,ntdll.dll,ZwSaveKey,ntdll.lib
x64,ZwSaveKeyEx,ntdll.dll,ZwSaveKeyEx,ntdll.lib
x64,ZwSaveMergedKeys,ntdll.dll,ZwSaveMergedKeys,ntdll.lib
x64,ZwSecureConnectPort,ntdll.dll,ZwSecureConnectPort,ntdll.lib
x64,ZwSerializeBoot,ntdll.dll,ZwSerializeBoot,ntdll.lib
x64,ZwSetBootEntryOrder,ntdll.dll,ZwSetBootEntryOrder,ntdll.lib
x64,ZwSetBootOptions,ntdll.dll,ZwSetBootOptions,ntdll.lib
x64,ZwSetCachedSigningLevel,ntdll.dll,ZwSetCachedSigningLevel,ntdll.lib
x64,ZwSetContextThread,ntdll.dll,ZwSetContextThread,ntdll.lib
x64,ZwSetDebugFilterState,ntdll.dll,ZwSetDebugFilterState,ntdll.lib
x64,ZwSetDefaultHardErrorPort,ntdll.dll,ZwSetDefaultHardErrorPort,ntdll.lib
x64,ZwSetDefaultLocale,ntdll.dll,ZwSetDefaultLocale,ntdll.lib
x64,ZwSetDefaultUILanguage,ntdll.dll,ZwSetDefaultUILanguage,ntdll.lib
x64,ZwSetDriverEntryOrder,ntdll.dll,ZwSetDriverEntryOrder,ntdll.lib
x64,ZwSetEaFile,ntdll.dll,ZwSetEaFile,ntdll.lib
x64,ZwSetEvent,ntdll.dll,ZwSetEvent,ntdll.lib
x64,ZwSetEventBoostPriority,ntdll.dll,ZwSetEventBoostPriority,ntdll.lib
x64,ZwSetHighEventPair,ntdll.dll,ZwSetHighEventPair,ntdll.lib
x64,ZwSetHighWaitLowEventPair,ntdll.dll,ZwSetHighWaitLowEventPair,ntdll.lib
x64,ZwSetIRTimer,ntdll.dll,ZwSetIRTimer,ntdll.lib
x64,ZwSetInformationDebugObject,ntdll.dll,ZwSetInformationDebugObject,ntdll.lib
x64,ZwSetInformationEnlistment,ntdll.dll,ZwSetInformationEnlistment,ntdll.lib
x64,ZwSetInformationFile,ntdll.dll,ZwSetInformationFile,ntdll.lib
x64,ZwSetInformationJobObject,ntdll.dll,ZwSetInformationJobObject,ntdll.lib
x64,ZwSetInformationKey,ntdll.dll,ZwSetInformationKey,ntdll.lib
x64,ZwSetInformationObject,ntdll.dll,ZwSetInformationObject,ntdll.lib
x64,ZwSetInformationProcess,ntdll.dll,ZwSetInformationProcess,ntdll.lib
x64,ZwSetInformationResourceManager,ntdll.dll,ZwSetInformationResourceManager,ntdll.lib
x64,ZwSetInformationThread,ntdll.dll,ZwSetInformationThread,ntdll.lib
x64,ZwSetInformationToken,ntdll.dll,ZwSetInformationToken,ntdll.lib
x64,ZwSetInformationTransaction,ntdll.dll,ZwSetInformationTransaction,ntdll.lib
x64,ZwSetInformationTransactionManager,ntdll.dll,ZwSetInformationTransactionManager,ntdll.lib
x64,ZwSetInformationVirtualMemory,ntdll.dll,ZwSetInformationVirtualMemory,ntdll.lib
x64,ZwSetInformationWorkerFactory,ntdll.dll,ZwSetInformationWorkerFactory,ntdll.lib
x64,ZwSetIntervalProfile,ntdll.dll,ZwSetIntervalProfile,ntdll.lib
x64,ZwSetIoCompletion,ntdll.dll,ZwSetIoCompletion,ntdll.lib
x64,ZwSetIoCompletionEx,ntdll.dll,ZwSetIoCompletionEx,ntdll.lib
x64,ZwSetLdtEntries,ntdll.dll,ZwSetLdtEntries,ntdll.lib
x64,ZwSetLowEventPair,ntdll.dll,ZwSetLowEventPair,ntdll.lib
x64,ZwSetLowWaitHighEventPair,ntdll.dll,ZwSetLowWaitHighEventPair,ntdll.lib
x64,ZwSetQuotaInformationFile,ntdll.dll,ZwSetQuotaInformationFile,ntdll.lib
x64,ZwSetSecurityObject,ntdll.dll,ZwSetSecurityObject,ntdll.lib
x64,ZwSetSystemEnvironmentValue,ntdll.dll,ZwSetSystemEnvironmentValue,ntdll.lib
x64,ZwSetSystemEnvironmentValueEx,ntdll.dll,ZwSetSystemEnvironmentValueEx,ntdll.lib
x64,ZwSetSystemInformation,ntdll.dll,ZwSetSystemInformation,ntdll.lib
x64,ZwSetSystemPowerState,ntdll.dll,ZwSetSystemPowerState,ntdll.lib
x64,ZwSetSystemTime,ntdll.dll,ZwSetSystemTime,ntdll.lib
x64,ZwSetThreadExecutionState,ntdll.dll,ZwSetThreadExecutionState,ntdll.lib
x64,ZwSetTimer,ntdll.dll,ZwSetTimer,ntdll.lib
x64,ZwSetTimerEx,ntdll.dll,ZwSetTimerEx,ntdll.lib
x64,ZwSetTimerResolution,ntdll.dll,ZwSetTimerResolution,ntdll.lib
x64,ZwSetUuidSeed,ntdll.dll,ZwSetUuidSeed,ntdll.lib
x64,ZwSetValueKey,ntdll.dll,ZwSetValueKey,ntdll.lib
x64,ZwSetVolumeInformationFile,ntdll.dll,ZwSetVolumeInformationFile,ntdll.lib
x64,ZwShutdownSystem,ntdll.dll,ZwShutdownSystem,ntdll.lib
x64,ZwShutdownWorkerFactory,ntdll.dll,ZwShutdownWorkerFactory,ntdll.lib
x64,ZwSignalAndWaitForSingleObject,ntdll.dll,ZwSignalAndWaitForSingleObject,ntdll.lib
x64,ZwSinglePhaseReject,ntdll.dll,ZwSinglePhaseReject,ntdll.lib
x64,ZwStartProfile,ntdll.dll,ZwStartProfile,ntdll.lib
x64,ZwStopProfile,ntdll.dll,ZwStopProfile,ntdll.lib
x64,ZwSubscribeWnfStateChange,ntdll.dll,ZwSubscribeWnfStateChange,ntdll.lib
x64,ZwSuspendProcess,ntdll.dll,ZwSuspendProcess,ntdll.lib
x64,ZwSuspendThread,ntdll.dll,ZwSuspendThread,ntdll.lib
x64,ZwSystemDebugControl,ntdll.dll,ZwSystemDebugControl,ntdll.lib
x64,ZwTerminateJobObject,ntdll.dll,ZwTerminateJobObject,ntdll.lib
x64,ZwTerminateProcess,ntdll.dll,ZwTerminateProcess,ntdll.lib
x64,ZwTerminateThread,ntdll.dll,ZwTerminateThread,ntdll.lib
x64,ZwTestAlert,ntdll.dll,ZwTestAlert,ntdll.lib
x64,ZwThawRegistry,ntdll.dll,ZwThawRegistry,ntdll.lib
x64,ZwThawTransactions,ntdll.dll,ZwThawTransactions,ntdll.lib
x64,ZwTraceControl,ntdll.dll,ZwTraceControl,ntdll.lib
x64,ZwTraceEvent,ntdll.dll,ZwTraceEvent,ntdll.lib
x64,ZwTranslateFilePath,ntdll.dll,ZwTranslateFilePath,ntdll.lib
x64,ZwUmsThreadYield,ntdll.dll,ZwUmsThreadYield,ntdll.lib
x64,ZwUnloadDriver,ntdll.dll,ZwUnloadDriver,ntdll.lib
x64,ZwUnloadKey,ntdll.dll,ZwUnloadKey,ntdll.lib
x64,ZwUnloadKey2,ntdll.dll,ZwUnloadKey2,ntdll.lib
x64,ZwUnloadKeyEx,ntdll.dll,ZwUnloadKeyEx,ntdll.lib
x64,ZwUnlockFile,ntdll.dll,ZwUnlockFile,ntdll.lib
x64,ZwUnlockVirtualMemory,ntdll.dll,ZwUnlockVirtualMemory,ntdll.lib
x64,ZwUnmapViewOfSection,ntdll.dll,ZwUnmapViewOfSection,ntdll.lib
x64,ZwUnmapViewOfSectionEx,ntdll.dll,ZwUnmapViewOfSectionEx,ntdll.lib
x64,ZwUnsubscribeWnfStateChange,ntdll.dll,ZwUnsubscribeWnfStateChange,ntdll.lib
x64,ZwUpdateWnfStateData,ntdll.dll,ZwUpdateWnfStateData,ntdll.lib
x64,ZwVdmControl,ntdll.dll,ZwVdmControl,ntdll.lib
x64,ZwWaitForAlertByThreadId,ntdll.dll,ZwWaitForAlertByThreadId,ntdll.lib
x64,ZwWaitForDebugEvent,ntdll.dll,ZwWaitForDebugEvent,ntdll.lib
x64,ZwWaitForKeyedEvent,ntdll.dll,ZwWaitForKeyedEvent,ntdll.lib
x64,ZwWaitForMultipleObjects,ntdll.dll,ZwWaitForMultipleObjects,ntdll.lib
x64,ZwWaitForMultipleObjects32,ntdll.dll,ZwWaitForMultipleObjects32,ntdll.lib
x64,ZwWaitForSingleObject,ntdll.dll,ZwWaitForSingleObject,ntdll.lib
x64,ZwWaitForWnfNotifications,ntdll.dll,ZwWaitForWnfNotifications,ntdll.lib
x64,ZwWaitForWorkViaWorkerFactory,ntdll.dll,ZwWaitForWorkViaWorkerFactory,ntdll.lib
x64,ZwWaitHighEventPair,ntdll.dll,ZwWaitHighEventPair,ntdll.lib
x64,ZwWaitLowEventPair,ntdll.dll,ZwWaitLowEventPair,ntdll.lib
x64,ZwWorkerFactoryWorkerReady,ntdll.dll,ZwWorkerFactoryWorkerReady,ntdll.lib
x64,ZwWriteFile,ntdll.dll,ZwWriteFile,ntdll.lib
x64,ZwWriteFileGather,ntdll.dll,ZwWriteFileGather,ntdll.lib
x64,ZwWriteRequestData,ntdll.dll,ZwWriteRequestData,ntdll.lib
x64,ZwWriteVirtualMemory,ntdll.dll,ZwWriteVirtualMemory,ntdll.lib
