symbol,version
D3DKMTSetMonitorColorSpaceTransform,10.0.16299
D3DKMTSetVidPnSourceOwner2,10.0.16299
D3DKMTUnOrderedPresentSwapChain,10.0.16299
DeleteEnclave,10.0.16299
DetermineCNOResTypeFromCluster,10.0.16299
DetermineCNOResTypeFromNodelist,10.0.16299
DetermineClusterCloudTypeFromCluster,10.0.16299
DetermineClusterCloudTypeFromNodelist,10.0.16299
DnsConnectionDeletePolicyEntries,10.0.16299
DnsConnectionDeletePolicyEntriesPrivate,10.0.16299
DnsConnectionDeleteProxyInfo,10.0.16299
DnsConnectionFreeNameList,10.0.16299
DnsConnectionFreeProxyInfo,10.0.16299
DnsConnectionFreeProxyInfoEx,10.0.16299
DnsConnectionFreeProxyList,10.0.16299
DnsConnectionGetHandleForHostUrlPrivate,10.0.16299
DnsConnectionGetNameList,10.0.16299
DnsConnectionGetProxyInfo,10.0.16299
DnsConnectionGetProxyInfoForHostUrl,10.0.16299
DnsConnectionGetProxyList,10.0.16299
DnsConnectionSetPolicyEntries,10.0.16299
DnsConnectionSetPolicyEntriesPrivate,10.0.16299
DnsConnectionSetProxyInfo,10.0.16299
DnsConnectionUpdateIfIndexTable,10.0.16299
DnsGetApplicationIdentifier,10.0.16299
DoesStringRoundTripW,10.0.16299
DrvQueryMonitorUniqueness,10.0.16299
DrvQueryPrivateDisplayChangeUniqueness,10.0.16299
DupWideToAnsi,10.0.16299
EdpWriteLogSiteLearningEvents,10.0.16299
EnclaveGetAttestationReport,10.0.16299
EnclaveGetEnclaveInformation,10.0.16299
EnclaveSealData,10.0.16299
EnclaveUnsealData,10.0.16299
EnclaveVerifyAttestationReport,10.0.16299
EnumSystemGeoNames,10.0.16299
EtwCheckCoverage,10.0.16299
FDSA_DeleteItem,10.0.16299
FDSA_Initialize,10.0.16299
FDSA_InsertItem,10.0.16299
FixSlashesAndColonW,10.0.16299
FwpmIPsecS2STunnelAddConditions0,10.0.16299
FwpmIPsecS2STunnelAddInterfaceToCompartment0,10.0.16299
FwpmIPsecS2STunnelGetInterfaceForCompartment0,10.0.16299
FwpmIPsecS2STunnelRemoveConditions0,10.0.16299
FwpmIPsecS2STunnelRemoveInterfaceFromCompartment0,10.0.16299
FwpmIPsecTunnelAdd3,10.0.16299
FwpmProviderContextAdd3,10.0.16299
FwpmProviderContextEnum3,10.0.16299
FwpmProviderContextGetById3,10.0.16299
FwpmProviderContextGetByKey3,10.0.16299
FwppConnectionGetByS2STunnelId,10.0.16299
FwppConnectionGetS2STunnelId,10.0.16299
GetBasicProfileFolderPathEx,10.0.16299
GetCalendarDateFormatEx,10.0.16299
GetCalendarSupportedDateRange,10.0.16299
GetDeviceRegistrationInfo,10.0.16299
GetGamingDeviceModelInformation,10.0.16299
GetGeoInfoEx,10.0.16299
GetTcpStatisticsEx2,10.0.16299
GetUdpStatisticsEx2,10.0.16299
GetUserDefaultGeoName,10.0.16299
HttpQueryRequestProperty,10.0.16299
IShellFolder_GetDisplayNameOf,10.0.16299
IShellFolder_ParseDisplayName,10.0.16299
IUnknown_CPContainerInvokeIndirect,10.0.16299
IUnknown_EnableModeless,10.0.16299
IUnknown_HasFocusIO,10.0.16299
IUnknown_OnFocusChangeIS,10.0.16299
IUnknown_QueryServiceExec,10.0.16299
IUnknown_QueryServiceForWebBrowserApp,10.0.16299
IUnknown_QueryServicePropertyBag,10.0.16299
IUnknown_SetOwner,10.0.16299
IUnknown_TranslateAcceleratorIO,10.0.16299
IUnknown_UIActivateIO,10.0.16299
InternalWcsDisassociateColorProfileWithDevice,10.0.16299
IsActiveAutoTriggerConnectionEx,10.0.16299
IsCalendarLeapYear,10.0.16299
IsHrtfApoAvailable,10.0.16299
IsWow64GuestMachineSupported,10.0.16299
LdrCallEnclave,10.0.16299
LdrCreateEnclave,10.0.16299
LdrDeleteEnclave,10.0.16299
LdrInitializeEnclave,10.0.16299
LdrLoadEnclaveModule,10.0.16299
LoadEnclaveImageA,10.0.16299
LoadEnclaveImageW,10.0.16299
MFCreateSensorActivityMonitor,10.0.16299
MFCreateSensorGroup,10.0.16299
MFCreateSensorStream,10.0.16299
MayExecForward,10.0.16299
MayQSForward,10.0.16299
MsgBlobCreateShared,10.0.16299
MsgBlobCreateStack,10.0.16299
MsgBufferShare,10.0.16299
MsgRelease,10.0.16299
MsgStringCreateShared,10.0.16299
MsgStringCreateStack,10.0.16299
NtCallEnclave,10.0.16299
NtNotifyChangeDirectoryFileEx,10.0.16299
NtQueryDirectoryFileEx,10.0.16299
NtTerminateEnclave,10.0.16299
OefsCheckSupport,10.0.16299
OpenClusterNodeById,10.0.16299
OpenCommPort,10.0.16299
PathFileExistsAndAttributesA,10.0.16299
PathFileExistsDefExtAndAttributesW,10.0.16299
PathFileExistsDefExtW,10.0.16299
PathFindOnPathExW,10.0.16299
PathUnExpandEnvStringsForUserW,10.0.16299
ProcessTrackerInsertOrWait,10.0.16299
ProcessTrackerRemove,10.0.16299
QuerySourceCreateFromKey,10.0.16299
QueryTraceProcessingHandle,10.0.16299
RIMEnableMonitorMappingForDevice,10.0.16299
RasNQMStateEnteredNotification,10.0.16299
RasSetAutoTriggerProfileEx,10.0.16299
ReadDirectoryChangesExW,10.0.16299
RegisterDeviceWithManagementUsingAADCredentials,10.0.16299
RemoteRegQueryMultipleValues2Wrapper,10.0.16299
RemoteRegQueryMultipleValuesWrapper,10.0.16299
RemoveClusterNameAccount,10.0.16299
RemoveClusterStorageNode,10.0.16299
RemoveCrossClusterGroupSetDependency,10.0.16299
ResUtilDupGroup,10.0.16299
ResUtilDupResource,10.0.16299
ResUtilEnumGroups,10.0.16299
ResUtilEnumGroupsEx,10.0.16299
ResUtilGetClusterGroupType,10.0.16299
ResUtilGetClusterId,10.0.16299
ResUtilGetCoreGroup,10.0.16299
ResUtilGroupsEqual,10.0.16299
ResUtilNodeEnum,10.0.16299
ResUtilResourceDepEnum,10.0.16299
ResUtilsDeleteKeyTree,10.0.16299
RtlCapabilityCheckForSingleSessionSku,10.0.16299
RtlCheckSystemBootStatusIntegrity,10.0.16299
RtlDosLongPathNameToNtPathName_U_WithStatus,10.0.16299
RtlDosLongPathNameToRelativeNtPathName_U_WithStatus,10.0.16299
RtlExtendCorrelationVector,10.0.16299
RtlGetSystemBootStatus,10.0.16299
RtlGetSystemBootStatusEx,10.0.16299
RtlIncrementCorrelationVector,10.0.16299
RtlInitializeBitMapEx,10.0.16299
RtlInitializeCorrelationVector,10.0.16299
RtlIsCloudFilesPlaceholder,10.0.16299
RtlIsCurrentProcess,10.0.16299
RtlIsCurrentThread,10.0.16299
RtlIsPartialPlaceholder,10.0.16299
RtlIsPartialPlaceholderFileHandle,10.0.16299
RtlIsPartialPlaceholderFileInfo,10.0.16299
RtlIsStateSeparationEnabled,10.0.16299
RtlQueryImageMitigationPolicy,10.0.16299
RtlQueryThreadPlaceholderCompatibilityMode,10.0.16299
RtlRestoreSystemBootStatusDefaults,10.0.16299
RtlSetImageMitigationPolicy,10.0.16299
RtlSetProxiedProcessId,10.0.16299
RtlSetSystemBootStatus,10.0.16299
RtlSetSystemBootStatusEx,10.0.16299
RtlSetThreadPlaceholderCompatibilityMode,10.0.16299
RtlTestBitEx,10.0.16299
RtlValidateCorrelationVector,10.0.16299
RtlWow64GetEquivalentMachineCHPE,10.0.16299
RtlWow64GetSharedInfoProcess,10.0.16299
SHAddDataBlock,10.0.16299
SHClearViewStatePropertyBag,10.0.16299
SHCreatePropertyBagOnProfileSection,10.0.16299
SHCreatePropertyBagOnRegKey,10.0.16299
SHCreatePropertyStoreOnXML,10.0.16299
SHExpandEnvironmentStringsAlloc,10.0.16299
SHExpandEnvironmentStringsForUserW,10.0.16299
SHFindDataBlock,10.0.16299
SHForwardContextMenuMsg,10.0.16299
SHFreeDataBlockList,10.0.16299
SHGetCurColorRes,10.0.16299
SHGetFileDescriptionW,10.0.16299
SHGetIniStringW,10.0.16299
SHGetMenuFromID,10.0.16299
SHGetRestriction,10.0.16299
SHInvokeCommand,10.0.16299
SHInvokeCommandOnContextMenu,10.0.16299
SHInvokeCommandOnContextMenuEx,10.0.16299
SHInvokeCommandWithFlagsAndSite,10.0.16299
SHInvokeDefaultCommand,10.0.16299
SHIsExpandableFolder,10.0.16299
SHLoadMenuPopup,10.0.16299
SHMenuIndexFromID,10.0.16299
SHMessageBoxCheckExW,10.0.16299
SHReadDataBlockList,10.0.16299
SHRegGetValueFromHKCUHKLM,10.0.16299
SHRegisterClassW,10.0.16299
SHRemoveDataBlock,10.0.16299
SHRemoveDefaultDialogFont,10.0.16299
SHRestrictionLookup,10.0.16299
SHSetDefaultDialogFont,10.0.16299
SHSetIniStringW,10.0.16299
SHSetWindowBits,10.0.16299
SHSimulateDrop,10.0.16299
SHWeakQueryInterface,10.0.16299
SHWriteDataBlockList,10.0.16299
SKAllocValueW,10.0.16299
SKGetValueW,10.0.16299
SKSetValueW,10.0.16299
SetConstraint,10.0.16299
SetStrokeGroupId,10.0.16299
SetUserGeoName,10.0.16299
ShowCustomizeUserProfileUI,10.0.16299
ShowCustomizeUserProfileUIForUser,10.0.16299
ShowFindFriendsUI,10.0.16299
ShowFindFriendsUIForUser,10.0.16299
ShowGameInfoUI,10.0.16299
ShowGameInfoUIForUser,10.0.16299
ShowUserSettingsUI,10.0.16299
ShowUserSettingsUIForUser,10.0.16299
SrpCloseTrackInstall,10.0.16299
SrpOpenTrackInstall,10.0.16299
SymGetExtendedOption,10.0.16299
SymSetExtendedOption,10.0.16299
TerminateEnclave,10.0.16299
UiaRaiseNotificationEvent,10.0.16299
UpdateCalendarDayOfWeek,10.0.16299
WFDLowPrivIsWfdSupportedInt,10.0.16299
WcmAddRoutePolicy,10.0.16299
WcmCheckCapabilityStatus,10.0.16299
WcmDeprovisionCapability,10.0.16299
WcmGetInterfaceContextTable,10.0.16299
WcmGetRoutingHint,10.0.16299
WcmRemoveMatchingRoutePolicy,10.0.16299
WcmRemoveRoutePolicy,10.0.16299
WcmUpdateCapabilityAccess,10.0.16299
WerRegisterAppLocalDump,10.0.16299
WerUnregisterAppLocalDump,10.0.16299
WerpAddTerminationReason,10.0.16299
WerpSetReportOption,10.0.16299
WinHttpConnectionDeletePolicyEntries,10.0.16299
WinHttpConnectionSetPolicyEntries,10.0.16299
WinHttpConnectionUpdateIfIndexTable,10.0.16299
WinHttpReadProxySettingsHvsi,10.0.16299
WinUsb_GetCurrentFrameNumberAndQpc,10.0.16299
WinUsb_StartTrackingForTimeSync,10.0.16299
WinUsb_StopTrackingForTimeSync,10.0.16299
WlanConnect2,10.0.16299
WlanGetProfileIndex,10.0.16299
WlanGetProfileMetadata,10.0.16299
WlanGetProfileSsidList,10.0.16299
WlanLowPrivCloseHandle,10.0.16299
WlanLowPrivOpenHandle,10.0.16299
WlanLowPrivSetInterface,10.0.16299
WlanSetProfileMetadata,10.0.16299
WlanSignalValueToBar,10.0.16299
WlanSsidToDisplayName,10.0.16299
WlanUtf8SsidToDisplayName,10.0.16299
WppAutoLogGetDefaultHandle,10.0.16299
WppAutoLogStart,10.0.16299
WppAutoLogStop,10.0.16299
WppAutoLogTrace,10.0.16299
ZoneCheckUrlExW,10.0.16299
ZwCallEnclave,10.0.16299
ZwNotifyChangeDirectoryFileEx,10.0.16299
ZwQueryDirectoryFileEx,10.0.16299
ZwTerminateEnclave,10.0.16299
memcmp,10.0.16299
memcpy,10.0.16299
memmove,10.0.16299
memset,10.0.16299
mmdDevGetEndpointFormFactorFromMMDeviceId,10.0.16299
sndOpenSound,10.0.16299
sqlite3_set_last_insert_rowid,10.0.16299
ubrk_getBinaryRules,10.0.16299
ubrk_openBinaryRules,10.0.16299
unum_formatDoubleForFields,10.0.16299
uplrules_getKeywords,10.0.16299
uspoof_check2,10.0.16299
uspoof_check2UTF8,10.0.16299
uspoof_closeCheckResult,10.0.16299
uspoof_getCheckResultChecks,10.0.16299
uspoof_getCheckResultNumerics,10.0.16299
uspoof_getCheckResultRestrictionLevel,10.0.16299
uspoof_openCheckResult,10.0.16299
wscUpdateProductSubStatus,10.0.16299
ApphelpCheckShellObject,10.0.15063
ApplyLocalManagementSyncML,10.0.15063
CDefFolderMenu_MergeMenu,10.0.15063
CLSID_WSCDefaultProduct,10.0.15063
CanBrokerForceForeground,10.0.15063
CheckInitDde,10.0.15063
CleanROTForApartment,10.0.15063
ClipboardProcessUninitialize,10.0.15063
CoAicGetTokenForCOM,10.0.15063
CoCheckElevationEnabled,10.0.15063
CoGetInterceptorForOle32,10.0.15063
CoGetSystemWow64DirectoryW,10.0.15063
ConvertAuxiliaryCounterToPerformanceCounter,10.0.15063
ConvertPerformanceCounterToAuxiliaryCounter,10.0.15063
CreateAppContainerEnumerator,10.0.15063
CreateAutoListParser,10.0.15063
CreateBitmapFromDxSurface2,10.0.15063
CreateClusterAvailabilitySet,10.0.15063
CreateEnvBlock,10.0.15063
CreateStorageItemFromShellItem_FullTrustCaller,10.0.15063
CreateStorageItemFromShellItem_FullTrustCaller_ForPackage,10.0.15063
CreateStorageItemFromShellItem_FullTrustCaller_ForPackage_WithProcessHandle,10.0.15063
CreateStorageItemFromShellItem_FullTrustCaller_UseImplicitFlagsAndPackage,10.0.15063
CreateWindowInBand,10.0.15063
D3D12EnableExperimentalFeatures,10.0.15063
D3DKMTCreateHwContext,10.0.15063
D3DKMTCreateHwQueue,10.0.15063
D3DKMTDestroyHwContext,10.0.15063
D3DKMTDestroyHwQueue,10.0.15063
D3DKMTGetAllocationPriority,10.0.15063
D3DKMTGetMemoryBudgetTarget,10.0.15063
D3DKMTGetMultiPlaneOverlayCaps,10.0.15063
D3DKMTGetPostCompositionCaps,10.0.15063
D3DKMTGetProcessSchedulingPriorityBand,10.0.15063
D3DKMTGetYieldPercentage,10.0.15063
D3DKMTSetMemoryBudgetTarget,10.0.15063
D3DKMTSetProcessSchedulingPriorityBand,10.0.15063
D3DKMTSetYieldPercentage,10.0.15063
D3DKMTSubmitCommandToHwQueue,10.0.15063
D3DKMTSubmitSignalSyncObjectsToHwQueue,10.0.15063
D3DKMTSubmitWaitForSyncObjectsToHwQueue,10.0.15063
D3DX10CreateEffectFromFileA,10.0.15063
D3DX10CreateShaderResourceViewFromFileA,10.0.15063
D3DX10CreateTextureFromFileA,10.0.15063
D3DX10LoadTextureFromTexture,10.0.15063
D3DX10SaveTextureToFileA,10.0.15063
DdeBindToObject,10.0.15063
DelegateInput,10.0.15063
DeleteAppContainerEnumerator,10.0.15063
DeletePatternAndExtensionTables,10.0.15063
DeriveCapabilitySidsFromName,10.0.15063
DestroyEnvBlock,10.0.15063
DestroyRunningObjectTable,10.0.15063
DiShowUpdateDriver,10.0.15063
DiUninstallDriverA,10.0.15063
DiUninstallDriverW,10.0.15063
DoLogMsgOverride,10.0.15063
DragDropSetFDT,10.0.15063
DwmGetDxRgn,10.0.15063
DwmGetRemoteSessionOcclusionEvent,10.0.15063
DwmGetRemoteSessionOcclusionState,10.0.15063
EapHostPeerGetEncryptedPassword,10.0.15063
EdpPurgeAppLearningEvents,10.0.15063
EdpUnprotectFile,10.0.15063
EfsClientCopyFileRaw,10.0.15063
EnableShellWindowManagementBehavior,10.0.15063
EnumEnabledLayoutOrTip,10.0.15063
EnumEnabledLayoutOrTipPrivate,10.0.15063
EnumLayoutOrTipForSetup,10.0.15063
ExpandEnvStringForUser,10.0.15063
FindExt,10.0.15063
FreeInterfaceContextTable,10.0.15063
GetAppContainerPath,10.0.15063
GetAppContainerPathFromSidString,10.0.15063
GetAppContainerRegistryHandle,10.0.15063
GetAppContainerRegistryHandleFromName,10.0.15063
GetAppContainerRegistryPath,10.0.15063
GetAppContainerSpecificSubPath,10.0.15063
GetAppPathFromLink,10.0.15063
GetApplicationRecoveryCallbackWorker,10.0.15063
GetApplicationRestartSettingsWorker,10.0.15063
GetBasicProfileFolderPath,10.0.15063
GetColorFromPreference,10.0.15063
GetCurrentDpiInfo,10.0.15063
GetDialogControlDpiChangeBehavior,10.0.15063
GetDialogDpiChangeBehavior,10.0.15063
GetDpiForMonitorInternal,10.0.15063
GetEnterpriseIdForNetworkPath,10.0.15063
GetExpandedResourceExclusiveCpuCount,10.0.15063
GetFeatureVariant,10.0.15063
GetIfEntry2Ex,10.0.15063
GetImmersiveColorFromColorSetEx,10.0.15063
GetImmersiveColorNamedTypeByIndex,10.0.15063
GetImmersiveColorTypeFromName,10.0.15063
GetImmersiveColorXamlInfoByIndex,10.0.15063
GetImmersiveUserColorSetPreference,10.0.15063
GetInterfaceCompartmentId,10.0.15063
GetInterfaceContextTableForHostName,10.0.15063
GetIsImmersiveColorUsingHighContrast,10.0.15063
GetLayoutDescription,10.0.15063
GetMediaComponentPackageInfo,10.0.15063
GetMediaExtensionCommunicationFactory,10.0.15063
GetMetroMode,10.0.15063
GetNextAppContainerSid,10.0.15063
GetObjectFromRotByPath,10.0.15063
GetPrintDeviceCapabilitiesThunk,10.0.15063
GetPrintDeviceCapabilitiesThunk2,10.0.15063
GetPrintDeviceResourcesThunk,10.0.15063
GetPrintDeviceResourcesThunk2,10.0.15063
GetProcessDpiAwarenessInternal,10.0.15063
GetProcessSessionFonts,10.0.15063
GetProcessUIContextInformation,10.0.15063
GetSettingsEnvironmentInstance,10.0.15063
GetShellItemFromStorageItem,10.0.15063
GetUserColorPreference,10.0.15063
GetWindowBand,10.0.15063
GetWindowRgnEx,10.0.15063
GetWindowTrackInfoAsync,10.0.15063
GhostWindowFromHungWindow,10.0.15063
HRGN_UserFree,10.0.15063
HRGN_UserMarshal,10.0.15063
HRGN_UserSize,10.0.15063
HRGN_UserUnmarshal,10.0.15063
HandleDelegatedInput,10.0.15063
HasExpandedResources,10.0.15063
HttpDelegateRequest,10.0.15063
HttpUpdateServiceConfiguration,10.0.15063
HungWindowFromGhostWindow,10.0.15063
IID_IWSCDefaultProduct,10.0.15063
IUnknown_Exec,10.0.15063
InitializeGenericHidInjection,10.0.15063
InitializeInputDeviceInjection,10.0.15063
InitializePointerDeviceInjection,10.0.15063
InitializePointerDeviceInjectionEx,10.0.15063
InjectDeviceInput,10.0.15063
InjectGenericHidInput,10.0.15063
InjectKeyboardInput,10.0.15063
InjectMouseInput,10.0.15063
InjectPointerInput,10.0.15063
InstallLayoutOrTip,10.0.15063
InstallLayoutOrTipUserReg,10.0.15063
InternalClipCursor,10.0.15063
InternalGetAppliedGammaRamp,10.0.15063
InternalGetDeviceGammaCapability,10.0.15063
InternalSetDeviceGammaRamp,10.0.15063
InternalSetDeviceTemperature,10.0.15063
InternetConvertUrlFromWireToWideChar,10.0.15063
IsChildWindowDpiMessageEnabled,10.0.15063
IsElevationRequired,10.0.15063
IsMediaBehaviorEnabled,10.0.15063
IsProcessInIsolatedContainer,10.0.15063
IsRoInitializeASTAAllowedInDesktop,10.0.15063
IsWorkflowAssociated,10.0.15063
JetIndexRecordCount2,10.0.15063
LdrUpdatePackageSearchPath,10.0.15063
LoadProfileBasic,10.0.15063
MFCreateMuxStreamAttributes,10.0.15063
MFCreateMuxStreamMediaType,10.0.15063
MFCreateMuxStreamSample,10.0.15063
MIME_GetExtensionW,10.0.15063
MapViewOfFileNuma2,10.0.15063
NtAcquireProcessActivityReference,10.0.15063
NtCompareSigningLevels,10.0.15063
NtConvertBetweenAuxiliaryCounterAndPerformanceCounter,10.0.15063
NtQueryAuxiliaryCounterFrequency,10.0.15063
NtQueryInformationByName,10.0.15063
OPMXboxEnableHDCP,10.0.15063
OPMXboxGetHDCPStatus,10.0.15063
OPMXboxGetHDCPStatusAndType,10.0.15063
OleCreateDragOperationInternal,10.0.15063
OleGetPackageClipboardOwner,10.0.15063
OleInitClipboardBroker,10.0.15063
OleRegisterDropTargetInternal,10.0.15063
OleReleaseEnumVerbCache,10.0.15063
OleRevokeDropTargetInternal,10.0.15063
OleRundownClipboardBroker,10.0.15063
OleStartDragOperationInternal,10.0.15063
OpenThemeDataForDpi,10.0.15063
PTGetPrintDeviceCapabilities,10.0.15063
PTGetPrintDeviceResources,10.0.15063
PathComparePaths,10.0.15063
PathIsEqualOrSubFolder,10.0.15063
PathIsTemporaryW,10.0.15063
PnpEnumDrpFile,10.0.15063
PnpIsFileContentIntact,10.0.15063
PnpIsFilePnpDriver,10.0.15063
PnpRepairWindowsProtectedDriver,10.0.15063
PrivCopyFileExW,10.0.15063
QueryAuxiliaryCounterFrequency,10.0.15063
QueryLayoutOrTipString,10.0.15063
QueryLayoutOrTipStringUserReg,10.0.15063
RIMAddInputObserver,10.0.15063
RIMAreSiblingDevices,10.0.15063
RIMDeviceIoControl,10.0.15063
RIMFreeInputBuffer,10.0.15063
RIMGetDevicePreparsedData,10.0.15063
RIMGetDevicePreparsedDataLockfree,10.0.15063
RIMGetDeviceProperties,10.0.15063
RIMGetDevicePropertiesLockfree,10.0.15063
RIMGetPhysicalDeviceRect,10.0.15063
RIMGetSourceProcessId,10.0.15063
RIMObserveNextInput,10.0.15063
RIMOnPnpNotification,10.0.15063
RIMOnTimerNotification,10.0.15063
RIMReadInput,10.0.15063
RIMRegisterForInput,10.0.15063
RIMRemoveInputObserver,10.0.15063
RIMSetTestModeStatus,10.0.15063
RIMUnregisterForInput,10.0.15063
RIMUpdateInputObserverRegistration,10.0.15063
RefreshImmersiveColorPolicyState,10.0.15063
RegenerateUserEnvironment,10.0.15063
RegisterDeviceWithLocalManagement,10.0.15063
RegisterWindowArrangementCallout,10.0.15063
ReleaseExclusiveCpuSets,10.0.15063
RemoveInjectionDevice,10.0.15063
RpcServerInqBindingsEx,10.0.15063
RtlAddAccessFilterAce,10.0.15063
RtlCreateUserProcessEx,10.0.15063
RtlDrainNonVolatileFlush,10.0.15063
RtlFlushNonVolatileMemory,10.0.15063
RtlFlushNonVolatileMemoryRanges,10.0.15063
RtlFreeNonVolatileToken,10.0.15063
RtlGetNonVolatileToken,10.0.15063
RtlGetNtSystemRoot,10.0.15063
RtlGetSessionProperties,10.0.15063
RtlGetTokenNamedObjectPath,10.0.15063
RtlIsElevatedRid,10.0.15063
RtlIsNonEmptyDirectoryReparsePointAllowed,10.0.15063
RtlLookupFirstMatchingElementGenericTableAvl,10.0.15063
RtlWriteNonVolatileMemory,10.0.15063
RtlpQueryProcessDebugInformationRemote,10.0.15063
SE_COM_AddHook,10.0.15063
SE_COM_AddServer,10.0.15063
SE_COM_Lookup,10.0.15063
SE_GetShimId,10.0.15063
SE_ShimDPF,10.0.15063
SE_WINRT_AddHook,10.0.15063
SE_WINRT_HookObject,10.0.15063
SHAddToRecentDocsEx,10.0.15063
SHApplyPropertiesToItem,10.0.15063
SHCreateDelegatingTransfer,10.0.15063
SHCreateLinksEx,10.0.15063
SHCreateRelatedItem,10.0.15063
SHCreateWorkerWindowW,10.0.15063
SHEnableServiceObject,10.0.15063
SHExtCoCreateInstance,10.0.15063
SHExtractIconsW,10.0.15063
SHFillRectClr,10.0.15063
SHGetFolderTypeDescription,10.0.15063
SHGetFolderTypeFromCanonicalName,10.0.15063
SHGetPerScreenResName,10.0.15063
SHGetShellKeyEx,10.0.15063
SHGetThreadUndoManager,10.0.15063
SHGetUserDisplayName,10.0.15063
SHLoadFromPropertyBag,10.0.15063
SHLogILFromFSIL,10.0.15063
SHPinDllOfCLSID,10.0.15063
SHQueueUserWorkItem,10.0.15063
SHStringFromGUIDW,10.0.15063
SHUnicodeToAnsiCP,10.0.15063
SHWeakReleaseInterface,10.0.15063
SaferiCompareTokenLevels,10.0.15063
SaferiSearchMatchingHashRules,10.0.15063
SaveDefaultUserInputSettings,10.0.15063
SaveSystemAcctInputSettings,10.0.15063
SendEventMessage,10.0.15063
SetActiveImmersiveWindow,10.0.15063
SetCoreWindow,10.0.15063
SetDefaultLayoutOrTip,10.0.15063
SetDialogControlDpiChangeBehavior,10.0.15063
SetDialogDpiChangeBehavior,10.0.15063
SetFeatureReportResponse,10.0.15063
SetProcessDpiAwarenessContext,10.0.15063
SetProcessDpiAwarenessInternal,10.0.15063
SetTermsrvAppInstallMode,10.0.15063
SetWOWThunkGlobalPtr,10.0.15063
SetWindowArrangement,10.0.15063
ShellExecCmdLine,10.0.15063
ShowGameInviteUIWithContext,10.0.15063
ShowGameInviteUIWithContextForUser,10.0.15063
SymGetSourceFileChecksum,10.0.15063
SymGetSourceFileChecksumW,10.0.15063
UCNV_FROM_U_CALLBACK_ESCAPE,10.0.15063
UCNV_FROM_U_CALLBACK_SKIP,10.0.15063
UCNV_FROM_U_CALLBACK_STOP,10.0.15063
UCNV_FROM_U_CALLBACK_SUBSTITUTE,10.0.15063
UCNV_TO_U_CALLBACK_ESCAPE,10.0.15063
UCNV_TO_U_CALLBACK_SKIP,10.0.15063
UCNV_TO_U_CALLBACK_STOP,10.0.15063
UCNV_TO_U_CALLBACK_SUBSTITUTE,10.0.15063
UnloadProfileBasic,10.0.15063
UnmapViewOfFile2,10.0.15063
UnprotectFile,10.0.15063
UnregisterDeviceWithLocalManagement,10.0.15063
UpdatePerUserSystemParameters,10.0.15063
UpdateWindowInputSinkHints,10.0.15063
UpdateWindowTrackingInfo,10.0.15063
WerFreeString,10.0.15063
WerGetFlagsWorker,10.0.15063
WerRegisterAdditionalProcess,10.0.15063
WerRegisterCustomMetadata,10.0.15063
WerRegisterExcludedMemoryBlock,10.0.15063
WerRegisterFileWorker,10.0.15063
WerRegisterMemoryBlockWorker,10.0.15063
WerRegisterRuntimeExceptionModuleWorker,10.0.15063
WerReportExceptionWorker,10.0.15063
WerSetFlagsWorker,10.0.15063
WerStorePurge,10.0.15063
WerStoreQueryReportMetadataV2,10.0.15063
WerUnregisterAdditionalProcess,10.0.15063
WerUnregisterCustomMetadata,10.0.15063
WerUnregisterExcludedMemoryBlock,10.0.15063
WerUnregisterFileWorker,10.0.15063
WerUnregisterMemoryBlockWorker,10.0.15063
WerUnregisterRuntimeExceptionModuleWorker,10.0.15063
